Year,Month,Day,Extent,Missing,Hemisphere
1994,5,10,9.79,0,south
1994,5,11,9.912,0,south
1994,5,12,9.995,0,south
1994,5,13,10.109,0,south
1994,5,14,10.208,0,south
1994,5,15,10.342,0,south
1994,5,16,10.466,0,south
1994,5,17,10.558,0,south
1994,5,18,10.725,0,south
1994,5,19,10.905,0,south
1994,5,20,11.032,0,south
1994,5,21,11.14,0,south
1994,5,22,11.141,0,south
1994,5,23,11.139,0,south
1994,5,24,11.208,0,south
1994,5,25,11.277,0,south
1994,5,26,11.358,0,south
1994,5,27,11.445,0,south
1994,5,28,11.536,0,south
1994,5,29,11.681,0,south
1994,5,30,11.907,0,south
1994,5,31,11.999,0,south
1994,6,1,12.108,0,south
1994,6,2,12.162,0,south
1994,6,3,12.23,0,south
1994,6,4,12.325,0,south
1994,6,5,12.468,0,south
1994,6,6,12.634,0,south
1994,6,7,12.798,0,south
1994,6,8,12.9,0,south
1994,6,9,12.959,0,south
1994,6,10,12.969,0,south
1994,6,11,13.04,0,south
1994,6,12,13.129,0,south
1994,6,13,13.23,0,south
1994,6,14,13.3,0,south
1994,6,15,13.389,0,south
1994,6,16,13.526,0,south
1994,6,17,13.639,0,south
1994,6,18,13.84,0,south
1994,6,19,13.972,0,south
1994,6,20,14.17,0,south
1994,6,21,14.31,0,south
1994,6,22,14.438,0,south
1994,6,23,14.474,0,south
1994,6,24,14.513,0,south
1994,6,25,14.537,0,south
1994,6,26,14.693,0,south
1994,6,27,14.7,0,south
1994,6,28,14.723,0,south
1994,6,29,14.781,0,south
1994,6,30,14.847,0,south
1994,7,1,14.933,0,south
1994,7,2,14.964,0,south
1994,7,3,15.055,0,south
1994,7,4,15.201,0,south
1994,7,5,15.365,0,south
1994,7,6,15.548,0,south
1994,7,7,15.643,0,south
1994,7,8,15.611,0,south
1994,7,9,15.604,0,south
1994,7,10,15.667,0,south
1994,7,11,15.76,0,south
1994,7,12,15.887,0,south
1994,7,13,15.995,0,south
1994,7,14,16.11,0,south
1994,7,15,16.275,0,south
1994,7,16,16.391,0,south
1994,7,17,16.476,0,south
1994,7,18,16.525,0,south
1994,7,19,16.629,0,south
1994,7,20,16.793,0,south
1994,7,21,16.938,0,south
1994,7,22,17.044,0,south
1994,7,23,17.097,0,south
1994,7,24,17.177,0,south
1994,7,25,17.198,0,south
1994,7,26,17.168,0,south
1994,7,27,17.125,0,south
1994,7,28,17.223,0,south
1994,7,29,17.227,0,south
1994,7,30,17.283,0,south
1994,7,31,17.263,0,south
1994,8,1,17.287,0,south
1994,8,2,17.246,0,south
1994,8,3,17.226,0,south
1994,8,4,17.28,0,south
1994,8,5,17.342,0,south
1994,8,6,17.425,0,south
1994,8,7,17.484,0,south
1994,8,8,17.519,0,south
1994,8,9,17.521,0,south
1994,8,10,17.581,0,south
1994,8,11,17.554,0,south
1994,8,12,17.504,0,south
1994,8,13,17.594,0,south
1994,8,14,17.687,0,south
1994,8,15,17.721,0,south
1994,8,16,17.806,0,south
1994,8,17,17.774,0,south
1994,8,18,17.697,0,south
1994,8,19,17.68,0,south
1994,8,20,17.786,0,south
1994,8,21,17.929,0,south
1994,8,22,17.938,0,south
1994,8,23,18.075,0,south
1994,8,24,18.217,0,south
1994,8,25,18.32,0,south
1994,8,26,18.446,0,south
1994,8,27,18.524,0,south
1994,8,28,18.604,0,south
1994,8,29,18.671,0,south
1994,8,30,18.762,0,south
1994,8,31,18.827,0,south
1994,9,1,18.737,0,south
1994,9,2,18.743,0,south
1994,9,3,18.719,0,south
1994,9,4,18.744,0,south
1994,9,5,18.752,0,south
1994,9,6,18.735,0,south
1994,9,7,18.677,0,south
1994,9,8,18.599,0,south
1994,9,9,18.531,0,south
1994,9,10,18.52,0,south
1994,9,11,18.574,0,south
1994,9,12,18.564,0,south
1994,9,13,18.574,0,south
1994,9,14,18.526,0,south
1994,9,15,18.565,0,south
1994,9,16,18.512,0,south
1994,9,17,18.46,0,south
1994,9,18,18.529,0,south
1994,9,19,18.558,0,south
1994,9,20,18.581,0,south
1994,9,21,18.545,0,south
1994,9,22,18.552,0,south
1994,9,23,18.514,0,south
1994,9,24,18.56,0,south
1994,9,25,18.634,0,south
1994,9,26,18.588,0,south
1994,9,27,18.649,0,south
1994,9,28,18.676,0,south
1994,9,29,18.71,0,south
1994,9,30,18.751,0,south
1994,10,1,18.706,0,south
1994,10,2,18.668,0,south
1994,10,3,18.578,0,south
1994,10,4,18.503,0,south
1994,10,5,18.45,0,south
1994,10,6,18.377,0,south
1994,10,7,18.256,0,south
1994,10,8,18.221,0,south
1994,10,9,18.152,0,south
1994,10,10,18.102,0,south
1994,10,11,18.116,0,south
1994,10,12,18.097,0,south
1994,10,13,18.14,0,south
1994,10,14,18.09,0,south
1994,10,15,18.082,0,south
1994,10,16,18.016,0,south
1994,10,17,17.987,0,south
1994,10,18,17.988,0,south
1994,10,19,18.002,0,south
1994,10,20,18.058,0,south
1994,10,21,17.968,0,south
1994,10,22,17.958,0,south
1994,10,23,17.907,0,south
1994,10,24,17.898,0,south
1994,10,25,17.833,0,south
1994,10,26,17.811,0,south
1994,10,27,17.809,0,south
1994,10,28,17.768,0,south
1994,10,29,17.756,0,south
1994,10,30,17.75,0,south
1994,10,31,17.745,0,south
1994,11,1,17.65,0,south
1994,11,2,17.589,0,south
1994,11,3,17.561,0,south
1994,11,4,17.51,0,south
1994,11,5,17.455,0,south
1994,11,6,17.33,0,south
1994,11,7,17.301,0,south
1994,11,8,17.188,0,south
1994,11,9,17.126,0,south
1994,11,10,16.958,0,south
1994,11,11,16.676,0,south
1994,11,12,16.593,0,south
1994,11,13,16.441,0,south
1994,11,14,16.3,0,south
1994,11,15,16.167,0,south
1994,11,16,15.985,0,south
1994,11,17,15.772,0,south
1994,11,18,15.614,0,south
1994,11,19,15.389,0,south
1994,11,20,15.235,0,south
1994,11,21,15.048,0,south
1994,11,22,14.914,0,south
1994,11,23,14.781,0,south
1994,11,24,14.556,0,south
1994,11,25,14.335,0,south
1994,11,26,14.197,0,south
1994,11,27,14.049,0,south
1994,11,28,13.787,0,south
1994,11,29,13.569,0,south
1994,11,30,13.337,0,south
1994,12,1,13.135,0,south
1994,12,2,12.984,0,south
1994,12,3,12.647,0,south
1994,12,4,12.504,0,south
1994,12,5,12.23,0,south
1994,12,6,11.918,0,south
1994,12,7,11.723,0,south
1994,12,8,11.53,0,south
1994,12,9,11.348,0,south
1994,12,10,11.122,0,south
1994,12,11,10.959,0,south
1994,12,12,10.826,0,south
1994,12,13,10.537,0,south
1994,12,14,10.375,0,south
1994,12,15,10.22,0,south
1994,12,16,10.015,0,south
1994,12,17,9.836,0,south
1994,12,18,9.685,0,south
1994,12,19,9.492,0,south
1994,12,20,9.313,0,south
1994,12,21,9.143,0,south
1994,12,22,8.951,0,south
1994,12,23,8.753,0,south
1994,12,24,8.593,0,south
1994,12,25,8.321,0,south
1994,12,26,8.266,0,south
1994,12,27,8.015,0,south
1994,12,28,7.854,0,south
1994,12,29,7.686,0,south
1994,12,30,7.606,0,south
1994,12,31,7.529,0,south
1995,1,1,7.41,0,south
1995,1,2,7.256,0,south
1995,1,3,7.022,0,south
1995,1,4,6.903,0,south
1995,1,5,6.84,0,south
1995,1,6,6.779,0,south
1995,1,7,6.605,0,south
1995,1,8,6.368,0,south
1995,1,9,6.228,0,south
1995,1,10,6.148,0,south
1995,1,11,6.034,0,south
1995,1,12,5.909,0,south
1995,1,13,5.835,0,south
1995,1,14,5.753,0,south
1995,1,15,5.649,0,south
1995,1,16,5.541,0,south
1995,1,17,5.418,0,south
1995,1,18,5.324,0,south
1995,1,19,5.272,0,south
1995,1,20,5.131,0,south
1995,1,21,5.071,0,south
1995,1,22,4.978,0,south
1995,1,23,4.896,0,south
1995,1,24,4.813,0,south
1995,1,25,4.741,0,south
1995,1,26,4.681,0,south
1995,1,27,4.56,0,south
1995,1,28,4.475,0,south
1995,1,29,4.416,0,south
1995,1,30,4.374,0,south
1995,1,31,4.286,0,south
1995,2,1,4.131,0,south
1995,2,2,4.048,0,south
1995,2,3,3.993,0,south
1995,2,4,3.954,0,south
1995,2,5,3.843,0,south
1995,2,6,3.874,0,south
1995,2,7,3.738,0,south
1995,2,8,3.683,0,south
1995,2,9,3.615,0,south
1995,2,10,3.539,0,south
1995,2,11,3.508,0,south
1995,2,12,3.48,0,south
1995,2,13,3.419,0,south
1995,2,14,3.37,0,south
1995,2,15,3.37,0,south
1995,2,16,3.418,0,south
1995,2,17,3.355,0,south
1995,2,18,3.38,0,south
1995,2,19,3.414,0,south
1995,2,20,3.401,0,south
1995,2,21,3.395,0,south
1995,2,22,3.401,0,south
1995,2,23,3.339,0,south
1995,2,24,3.33,0,south
1995,2,25,3.358,0,south
1995,2,26,3.352,0,south
1995,2,27,3.448,0,south
1995,2,28,3.546,0,south
1995,3,1,3.618,0,south
1995,3,2,3.635,0,south
1995,3,3,3.689,0,south
1995,3,4,3.749,0,south
1995,3,5,3.825,0,south
1995,3,6,3.908,0,south
1995,3,7,3.921,0,south
1995,3,8,3.99,0,south
1995,3,9,4.049,0,south
1995,3,10,4.131,0,south
1995,3,11,4.191,0,south
1995,3,12,4.311,0,south
1995,3,13,4.363,0,south
1995,3,14,4.425,0,south
1995,3,15,4.516,0,south
1995,3,16,4.602,0,south
1995,3,17,4.733,0,south
1995,3,18,4.807,0,south
1995,3,19,4.815,0,south
1995,3,20,4.799,0,south
1995,3,21,4.986,0,south
1995,3,22,5.106,0,south
1995,3,23,5.194,0,south
1995,3,24,5.272,0,south
1995,3,25,5.387,0,south
1995,3,26,5.484,0,south
1995,3,27,5.466,0,south
1995,3,28,5.499,0,south
1995,3,29,5.612,0,south
1995,3,30,5.606,0,south
1995,3,31,5.73,0,south
1995,4,1,5.814,0,south
1995,4,2,5.977,0,south
1995,4,3,6.113,0,south
1995,4,4,6.16,0,south
1995,4,5,6.225,0,south
1995,4,6,6.34,0,south
1995,4,7,6.467,0,south
1995,4,8,6.619,0,south
1995,4,9,6.685,0,south
1995,4,10,6.757,0,south
1995,4,11,6.819,0,south
1995,4,12,6.899,0,south
1995,4,13,6.962,0,south
1995,4,14,7.085,0,south
1995,4,15,7.163,0,south
1995,4,16,7.277,0,south
1995,4,17,7.391,0,south
1995,4,18,7.517,0,south
1995,4,19,7.599,0,south
1995,4,20,7.683,0,south
1995,4,21,7.801,0,south
1995,4,22,7.917,0,south
1995,4,23,8.02,0,south
1995,4,24,8.111,0,south
1995,4,25,8.192,0,south
1995,4,26,8.303,0,south
1995,4,27,8.397,0,south
1995,4,28,8.531,0,south
1995,4,29,8.575,0,south
1995,4,30,8.63,0,south
1995,5,1,8.64,0,south
1995,5,2,8.68,0,south
1995,5,3,8.809,0,south
1995,5,4,8.964,0,south
1995,5,5,9.112,0,south
1995,5,6,9.216,0,south
1995,5,7,9.366,0,south
1995,5,8,9.546,0,south
1995,5,9,9.669,0,south
1995,5,10,9.839,0,south
1995,5,11,9.968,0,south
1995,5,12,10.024,0,south
1995,5,13,10.121,0,south
1995,5,14,10.278,0,south
1995,5,15,10.399,0,south
1995,5,16,10.5,0,south
1995,5,17,10.587,0,south
1995,5,18,10.684,0,south
1995,5,19,10.771,0,south
1995,5,20,10.911,0,south
1995,5,21,11.065,0,south
1995,5,22,11.112,0,south
1995,5,23,11.198,0,south
1995,5,24,11.375,0,south
1995,5,25,11.484,0,south
1995,5,26,11.542,0,south
1995,5,27,11.652,0,south
1995,5,28,11.695,0,south
1995,5,29,11.809,0,south
1995,5,30,11.906,0,south
1995,5,31,11.958,0,south
1995,6,1,12.099,0,south
1995,6,2,12.204,0,south
1995,6,3,12.283,0,south
1995,6,4,12.432,0,south
1995,6,5,12.55,0,south
1995,6,6,12.668,0,south
1995,6,7,12.705,0,south
1995,6,8,12.72,0,south
1995,6,9,12.769,0,south
1995,6,10,12.863,0,south
1995,6,11,12.886,0,south
1995,6,12,12.896,0,south
1995,6,13,13.02,0,south
1995,6,14,13.064,0,south
1995,6,15,13.107,0,south
1995,6,16,13.112,0,south
1995,6,17,13.165,0,south
1995,6,18,13.293,0,south
1995,6,19,13.368,0,south
1995,6,20,13.617,0,south
1995,6,21,13.749,0,south
1995,6,22,13.905,0,south
1995,6,23,14.02,0,south
1995,6,24,14.073,0,south
1995,6,25,14.122,0,south
1995,6,26,14.241,0,south
1995,6,27,14.363,0,south
1995,6,28,14.4,0,south
1995,6,29,14.461,0,south
1995,6,30,14.541,0,south
1995,7,1,14.665,0,south
1995,7,2,14.792,0,south
1995,7,3,14.91,0,south
1995,7,4,14.974,0,south
1995,7,5,15.027,0,south
1995,7,6,15.081,0,south
1995,7,7,15.147,0,south
1995,7,8,15.164,0,south
1995,7,9,15.231,0,south
1995,7,10,15.37,0,south
1995,7,11,15.416,0,south
1995,7,12,15.53,0,south
1995,7,13,15.566,0,south
1995,7,14,15.7,0,south
1995,7,15,15.754,0,south
1995,7,16,15.732,0,south
1995,7,17,15.722,0,south
1995,7,18,15.711,0,south
1995,7,19,15.746,0,south
1995,7,20,15.859,0,south
1995,7,21,15.926,0,south
1995,7,22,16.083,0,south
1995,7,23,16.234,0,south
1995,7,24,16.403,0,south
1995,7,25,16.482,0,south
1995,7,26,16.508,0,south
1995,7,27,16.5,0,south
1995,7,28,16.564,0,south
1995,7,29,16.656,0,south
1995,7,30,16.763,0,south
1995,7,31,16.844,0,south
1995,8,1,16.899,0,south
1995,8,2,17.017,0,south
1995,8,3,17.099,0,south
1995,8,4,17.14,0,south
1995,8,5,17.151,0,south
1995,8,6,17.289,0,south
1995,8,7,17.38,0,south
1995,8,8,17.461,0,south
1995,8,9,17.652,0,south
1995,8,10,17.759,0,south
1995,8,11,17.794,0,south
1995,8,12,17.936,0,south
1995,8,13,17.992,0,south
1995,8,14,17.96,0,south
1995,8,15,17.867,0,south
1995,8,16,17.923,0,south
1995,8,17,17.957,0,south
1995,8,18,17.935,0,south
1995,8,19,17.957,0,south
1995,8,20,18.077,0,south
1995,8,21,18.123,0,south
1995,8,22,18.167,0,south
1995,8,23,18.174,0,south
1995,8,24,18.358,0,south
1995,8,25,18.261,0,south
1995,8,26,18.064,0,south
1995,8,27,18.016,0,south
1995,8,28,17.922,0,south
1995,8,29,17.947,0,south
1995,8,30,17.924,0,south
1995,8,31,17.985,0,south
1995,9,1,17.968,0,south
1995,9,2,18.006,0,south
1995,9,3,17.999,0,south
1995,9,4,18.038,0,south
1995,9,5,18.052,0,south
1995,9,6,18.076,0,south
1995,9,7,18.086,0,south
1995,9,8,18.099,0,south
1995,9,9,18.19,0,south
1995,9,10,18.271,0,south
1995,9,11,18.354,0,south
1995,9,12,18.379,0,south
1995,9,13,18.453,0,south
1995,9,14,18.427,0,south
1995,9,15,18.401,0,south
1995,9,16,18.417,0,south
1995,9,17,18.499,0,south
1995,9,18,18.52,0,south
1995,9,19,18.662,0,south
1995,9,20,18.606,0,south
1995,9,21,18.573,0,south
1995,9,22,18.526,0,south
1995,9,23,18.552,0,south
1995,9,24,18.589,0,south
1995,9,25,18.613,0,south
1995,9,26,18.762,0,south
1995,9,27,18.588,0,south
1995,9,28,18.487,0,south
1995,9,29,18.45,0,south
1995,9,30,18.539,0,south
1995,10,1,18.537,0,south
1995,10,2,18.558,0,south
1995,10,3,18.533,0,south
1995,10,4,18.474,0,south
1995,10,5,18.462,0,south
1995,10,6,18.418,0,south
1995,10,7,18.439,0,south
1995,10,8,18.375,0,south
1995,10,9,18.393,0,south
1995,10,10,18.383,0,south
1995,10,11,18.439,0,south
1995,10,12,18.466,0,south
1995,10,13,18.423,0,south
1995,10,14,18.322,0,south
1995,10,15,18.293,0,south
1995,10,16,18.263,0,south
1995,10,17,18.176,0,south
1995,10,18,18.065,0,south
1995,10,19,18.021,0,south
1995,10,20,17.992,0,south
1995,10,21,17.866,0,south
1995,10,22,17.765,0,south
1995,10,23,17.681,0,south
1995,10,24,17.55,0,south
1995,10,25,17.559,0,south
1995,10,26,17.483,0,south
1995,10,27,17.383,0,south
1995,10,28,17.349,0,south
1995,10,29,17.076,0,south
1995,10,30,17.091,0,south
1995,10,31,17.084,0,south
1995,11,1,17.004,0,south
1995,11,2,17.031,0,south
1995,11,3,16.865,0,south
1995,11,4,16.783,0,south
1995,11,5,16.728,0,south
1995,11,6,16.638,0,south
1995,11,7,16.599,0,south
1995,11,8,16.517,0,south
1995,11,9,16.485,0,south
1995,11,10,16.351,0,south
1995,11,11,16.183,0,south
1995,11,12,16.039,0,south
1995,11,13,16.018,0,south
1995,11,14,15.956,0,south
1995,11,15,15.904,0,south
1995,11,16,15.821,0,south
1995,11,17,15.627,0,south
1995,11,18,15.494,0,south
1995,11,19,15.318,0,south
1995,11,20,15.201,0,south
1995,11,21,15.139,0,south
1995,11,22,15.033,0,south
1995,11,23,14.9,0,south
1995,11,24,14.736,0,south
1995,11,25,14.564,0,south
1995,11,26,14.417,0,south
1995,11,27,14.248,0,south
1995,11,28,14.026,0,south
1995,11,29,13.822,0,south
1995,11,30,13.571,0,south
1995,12,1,13.422,0,south
1995,12,2,13.26,0,south
1995,12,3,13.059,0,south
1995,12,4,12.832,0,south
1995,12,5,12.734,0,south
1995,12,6,12.616,0,south
1995,12,7,12.504,0,south
1995,12,8,12.24,0,south
1995,12,9,12.084,0,south
1995,12,10,12.002,0,south
1995,12,11,11.855,0,south
1995,12,12,11.482,0,south
1995,12,13,11.236,0,south
1995,12,14,11.076,0,south
1995,12,15,10.882,0,south
1995,12,16,10.601,0,south
1995,12,17,10.415,0,south
1995,12,18,10.219,0,south
1995,12,19,9.943,0,south
1995,12,20,9.607,0,south
1995,12,21,9.46,0,south
1995,12,22,9.297,0,south
1995,12,23,9.004,0,south
1995,12,24,8.886,0,south
1995,12,25,8.841,0,south
1995,12,26,8.65,0,south
1995,12,27,8.511,0,south
1995,12,28,8.396,0,south
1995,12,29,8.297,0,south
1995,12,30,8.031,0,south
1995,12,31,7.837,0,south
1996,1,1,7.729,0,south
1996,1,2,7.618,0,south
1996,1,3,7.483,0,south
1996,1,4,7.344,0,south
1996,1,5,7.367,0,south
1996,1,6,7.161,0,south
1996,1,7,7.041,0,south
1996,1,8,6.891,0,south
1996,1,9,6.815,0,south
1996,1,10,6.737,0,south
1996,1,11,6.581,0,south
1996,1,12,6.354,0,south
1996,1,13,6.207,0,south
1996,1,14,6.089,0,south
1996,1,15,6.017,0,south
1996,1,16,5.875,0,south
1996,1,17,5.737,0,south
1996,1,18,5.689,0,south
1996,1,19,5.56,0,south
1996,1,20,5.361,0,south
1996,1,21,5.244,0,south
1996,1,22,5.061,0,south
1996,1,23,4.901,0,south
1996,1,24,4.818,0,south
1996,1,25,4.644,0,south
1996,1,26,4.559,0,south
1996,1,27,4.412,0,south
1996,1,28,4.372,0,south
1996,1,29,4.246,0,south
1996,1,30,4.137,0,south
1996,1,31,3.955,0,south
1996,2,1,3.717,0,south
1996,2,2,3.588,0,south
1996,2,3,3.5,0,south
1996,2,4,3.467,0,south
1996,2,5,3.433,0,south
1996,2,6,3.316,0,south
1996,2,7,3.227,0,south
1996,2,8,3.208,0,south
1996,2,9,3.202,0,south
1996,2,10,3.116,0,south
1996,2,11,3.1,0,south
1996,2,12,3.018,0,south
1996,2,13,2.998,0,south
1996,2,14,2.967,0,south
1996,2,15,2.821,0,south
1996,2,16,2.8,0,south
1996,2,17,2.821,0,south
1996,2,18,2.776,0,south
1996,2,19,2.705,0,south
1996,2,20,2.688,0,south
1996,2,21,2.69,0,south
1996,2,22,2.673,0,south
1996,2,23,2.666,0,south
1996,2,24,2.614,0,south
1996,2,25,2.597,0,south
1996,2,26,2.61,0,south
1996,2,27,2.66,0,south
1996,2,28,2.776,0,south
1996,2,29,2.799,0,south
1996,3,1,2.818,0,south
1996,3,2,2.941,0,south
1996,3,3,3.072,0,south
1996,3,4,3.071,0,south
1996,3,5,3.096,0,south
1996,3,6,3.214,0,south
1996,3,7,3.332,0,south
1996,3,8,3.472,0,south
1996,3,9,3.57,0,south
1996,3,10,3.672,0,south
1996,3,11,3.73,0,south
1996,3,12,3.832,0,south
1996,3,13,3.914,0,south
1996,3,14,3.991,0,south
1996,3,15,4.169,0,south
1996,3,16,4.243,0,south
1996,3,17,4.228,0,south
1996,3,18,4.312,0,south
1996,3,19,4.398,0,south
1996,3,20,4.552,0,south
1996,3,21,4.609,0,south
1996,3,22,4.668,0,south
1996,3,23,4.791,0,south
1996,3,24,4.818,0,south
1996,3,25,4.925,0,south
1996,3,26,5.073,0,south
1996,3,27,5.204,0,south
1996,3,28,5.339,0,south
1996,3,29,5.439,0,south
1996,3,30,5.554,0,south
1996,3,31,5.641,0,south
1996,4,1,5.7,0,south
1996,4,2,5.807,0,south
1996,4,3,5.87,0,south
1996,4,4,6.006,0,south
1996,4,5,6.058,0,south
1996,4,6,6.158,0,south
1996,4,7,6.268,0,south
1996,4,8,6.403,0,south
1996,4,9,6.501,0,south
1996,4,10,6.622,0,south
1996,4,11,6.742,0,south
1996,4,12,6.909,0,south
1996,4,13,6.992,0,south
1996,4,14,7.055,0,south
1996,4,15,7.171,0,south
1996,4,16,7.291,0,south
1996,4,17,7.404,0,south
1996,4,18,7.531,0,south
1996,4,19,7.654,0,south
1996,4,20,7.885,0,south
1996,4,21,7.983,0,south
1996,4,22,7.988,0,south
1996,4,23,8.075,0,south
1996,4,24,8.235,0,south
1996,4,25,8.38,0,south
1996,4,26,8.437,0,south
1996,4,27,8.624,0,south
1996,4,28,8.75,0,south
1996,4,29,8.883,0,south
1996,4,30,9.016,0,south
1996,5,1,9.138,0,south
1996,5,2,9.294,0,south
1996,5,3,9.441,0,south
1996,5,4,9.628,0,south
1996,5,5,9.766,0,south
1996,5,6,9.87,0,south
1996,5,7,10.015,0,south
1996,5,8,10.151,0,south
1996,5,9,10.257,0,south
1996,5,10,10.277,0,south
1996,5,11,10.307,0,south
1996,5,12,10.373,0,south
1996,5,13,10.464,0,south
1996,5,14,10.508,0,south
1996,5,15,10.698,0,south
1996,5,16,10.836,0,south
1996,5,17,10.956,0,south
1996,5,18,11.045,0,south
1996,5,19,11.184,0,south
1996,5,20,11.365,0,south
1996,5,21,11.482,0,south
1996,5,22,11.591,0,south
1996,5,23,11.691,0,south
1996,5,24,11.876,0,south
1996,5,25,11.992,0,south
1996,5,26,12.147,0,south
1996,5,27,12.262,0,south
1996,5,28,12.295,0,south
1996,5,29,12.367,0,south
1996,5,30,12.517,0,south
1996,5,31,12.626,0,south
1996,6,1,12.77,0,south
1996,6,2,12.882,0,south
1996,6,3,12.892,0,south
1996,6,4,12.936,0,south
1996,6,5,12.928,0,south
1996,6,6,12.987,0,south
1996,6,7,13.006,0,south
1996,6,8,13.091,0,south
1996,6,9,13.227,0,south
1996,6,10,13.323,0,south
1996,6,11,13.354,0,south
1996,6,12,13.467,0,south
1996,6,13,13.73,0,south
1996,6,14,13.83,0,south
1996,6,15,13.877,0,south
1996,6,16,13.972,0,south
1996,6,17,14.126,0,south
1996,6,18,14.204,0,south
1996,6,19,14.231,0,south
1996,6,20,14.356,0,south
1996,6,21,14.443,0,south
1996,6,22,14.481,0,south
1996,6,23,14.599,0,south
1996,6,24,14.695,0,south
1996,6,25,14.707,0,south
1996,6,26,14.737,0,south
1996,6,27,14.799,0,south
1996,6,28,14.795,0,south
1996,6,29,14.815,0,south
1996,6,30,14.851,0,south
1996,7,1,14.922,0,south
1996,7,2,14.961,0,south
1996,7,3,15.065,0,south
1996,7,4,15.203,0,south
1996,7,5,15.217,0,south
1996,7,6,15.236,0,south
1996,7,7,15.349,0,south
1996,7,8,15.423,0,south
1996,7,9,15.416,0,south
1996,7,10,15.485,0,south
1996,7,11,15.568,0,south
1996,7,12,15.721,0,south
1996,7,13,15.862,0,south
1996,7,14,15.911,0,south
1996,7,15,16.021,0,south
1996,7,16,16.198,0,south
1996,7,17,16.35,0,south
1996,7,18,16.438,0,south
1996,7,19,16.58,0,south
1996,7,20,16.673,0,south
1996,7,21,16.709,0,south
1996,7,22,16.813,0,south
1996,7,23,16.75,0,south
1996,7,24,16.706,0,south
1996,7,25,16.819,0,south
1996,7,26,16.927,0,south
1996,7,27,17.018,0,south
1996,7,28,17.088,0,south
1996,7,29,17.049,0,south
1996,7,30,17.112,0,south
1996,7,31,17.12,0,south
1996,8,1,17.131,0,south
1996,8,2,17.237,0,south
1996,8,3,17.297,0,south
1996,8,4,17.31,0,south
1996,8,5,17.329,0,south
1996,8,6,17.395,0,south
1996,8,7,17.459,0,south
1996,8,8,17.423,0,south
1996,8,9,17.36,0,south
1996,8,10,17.41,0,south
1996,8,11,17.557,0,south
1996,8,12,17.53,0,south
1996,8,13,17.57,0,south
1996,8,14,17.619,0,south
1996,8,15,17.735,0,south
1996,8,16,17.808,0,south
1996,8,17,17.842,0,south
1996,8,18,17.843,0,south
1996,8,19,17.86,0,south
1996,8,20,17.816,0,south
1996,8,21,17.802,0,south
1996,8,22,17.853,0,south
1996,8,23,17.858,0,south
1996,8,24,17.952,0,south
1996,8,25,18.121,0,south
1996,8,26,18.261,0,south
